"cell","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Proliferating T Cells","ZNF683",0.000570628724615435,-0.370049604255139,0.06,0.182,1
"Proliferating T Cells","PSMC5",0.000591380490364525,0.286694184024618,0.731,0.545,1
"Proliferating T Cells","MGST3",0.000592327408433657,-0.307870053899868,0.439,0.614,1
"Proliferating T Cells","LINC00936",0.000602672394181912,-0.313445494332761,0.163,0.295,1
"Proliferating T Cells","PERP",0.000615184020531279,-0.291475615649199,0.13,0.28,1
"Proliferating T Cells","ARHGAP18",0.000615293977263999,-0.288235563232414,0.166,0.311,1
"Proliferating T Cells","SPI1",0.000615608464381937,-0.275443515460281,0.063,0.189,1
"Proliferating T Cells","APMAP",0.000620350229025247,0.267262385371098,0.601,0.402,1
"Proliferating T Cells","TRDV1",0.000631506126014532,1.12025777111947,0.14,0.038,1
"Proliferating T Cells","GPBP1",0.000638272345558732,-0.254320585623133,0.515,0.538,1
"Proliferating T Cells","PFN1",0.000647333109645504,0.298348894702499,1,1,1
"Proliferating T Cells","XCL1",0.000652089513122525,-0.584136356828175,0.103,0.25,1
"Proliferating T Cells","NEU1",0.000653013265631208,-0.296754021705694,0.11,0.212,1
"Proliferating T Cells","RPS17",0.000658099327305486,0.325653887596285,0.917,0.818,1
"Proliferating T Cells","FH",0.000676848915548543,0.278426568041017,0.445,0.273,1
"Proliferating T Cells","IRF4",0.000677856381218182,-0.275734550655924,0.159,0.265,1
"Proliferating T Cells","LTA",0.000681554803702176,-0.303015214632405,0.083,0.136,1
"Proliferating T Cells","MRPL37",0.000686111851457268,0.291337337322179,0.512,0.318,1
"Proliferating T Cells","HIST1H4F",0.00068681434029729,0.325834930089752,0.246,0.106,1
"Proliferating T Cells","PPP1CC",0.000694049974075241,0.270700897475127,0.701,0.515,1
"Proliferating T Cells","FUS",0.000710005374165298,-0.394667909807759,0.837,0.886,1
"Proliferating T Cells","AKAP13",0.000734286890189537,-0.33092364245456,0.505,0.667,1
"Proliferating T Cells","NAE1",0.000739341578834861,0.256792885210758,0.409,0.227,1
"Proliferating T Cells","TXNL1",0.000742623345646944,0.277900453026049,0.518,0.341,1
"Proliferating T Cells","TADA3",0.000745916110715309,0.277092446821289,0.518,0.326,1
"Proliferating T Cells","HAT1",0.00077260413148729,0.310700839464108,0.545,0.364,1
"Proliferating T Cells","PAICS",0.000780989926801373,0.344351557052996,0.422,0.242,1
"Proliferating T Cells","GRAP2",0.000781287691161331,0.265340306064233,0.472,0.28,1
"Proliferating T Cells","FBXW5",0.000781914654602936,0.278068179009019,0.488,0.303,1
"Proliferating T Cells","FBXO7",0.000803921894292049,0.26747109351481,0.542,0.348,1
"Proliferating T Cells","OSM",0.000806349862549188,-0.262289019590972,0.023,0.106,1
"Proliferating T Cells","RPL7",0.000806366881153008,0.264759353337983,0.977,0.917,1
"Proliferating T Cells","TRAF3IP3",0.000816574601918214,0.335364325340426,0.674,0.515,1
"Proliferating T Cells","CCDC69",0.000820357280625864,0.267222202797227,0.452,0.265,1
"Proliferating T Cells","MRPL16",0.000821878587566824,0.289005768364789,0.568,0.394,1
"Proliferating T Cells","SEPT6",0.000847791786059258,0.327120331245518,0.854,0.727,1
"Proliferating T Cells","SERBP1",0.000856011825846981,0.317955822409514,0.857,0.78,1
"Proliferating T Cells","RAD51",0.000858364241064869,0.300699153508587,0.475,0.311,1
"Proliferating T Cells","SPCS2",0.000868520370324068,0.260221972663427,0.781,0.621,1
"Proliferating T Cells","TRGV10",0.000904260133947178,0.494039016931711,0.213,0.076,1
"Proliferating T Cells","ATP2B1",0.000904949496264155,-0.265261448433789,0.316,0.424,1
"Proliferating T Cells","CCNL1",0.000925484052060061,-0.346855194212646,0.472,0.621,1
"Proliferating T Cells","UBXN4",0.00094193890161352,-0.313404968621978,0.711,0.765,1
"Proliferating T Cells","HIST1H2AJ",0.000949485090445092,0.623315811371691,0.561,0.371,1
"Proliferating T Cells","TIMM13",0.000972558762810672,0.329099750289617,0.498,0.318,1
"Proliferating T Cells","SSR4",0.000985556800841899,-0.324836194318226,0.837,0.909,1
"Proliferating T Cells","H2AFZ",0.000987508510110535,0.272935853991621,0.983,0.992,1
"Proliferating T Cells","EIF4A2",0.000989632758324949,-0.323286480135943,0.475,0.606,1
"Proliferating T Cells","HMGN1",0.00101263133819744,0.278789049174343,0.937,0.909,1
"Proliferating T Cells","CD6",0.00102577758204472,-0.301335923722786,0.551,0.515,1
"Proliferating T Cells","BCCIP",0.00103157327090591,0.278923278337157,0.475,0.303,1
"Proliferating T Cells","FOXP3",0.00106572345513311,-0.391059806798305,0.03,0.114,1
"Proliferating T Cells","HIST1H2AG",0.00107348726769308,0.665435079434712,0.402,0.25,1
"Proliferating T Cells","TUBA1B",0.00108077490735026,0.367566875110204,0.987,0.97,1
"Proliferating T Cells","SNRPA",0.00108928537085869,0.309227950065233,0.708,0.591,1
"Proliferating T Cells","SBDS",0.00111203786023437,-0.25704094162882,0.189,0.356,1
"Proliferating T Cells","RPA3",0.00112347089727228,0.306974794772196,0.807,0.652,1
"Proliferating T Cells","PSMD2",0.00115528335572568,0.27210559415153,0.595,0.417,1
"Proliferating T Cells","TRBC2",0.00115805402792336,0.406906251038019,0.831,0.735,1
"Proliferating T Cells","IER2",0.00118616368077171,-0.421533447602779,0.701,0.765,1
"Proliferating T Cells","VAMP5",0.00127012031909349,0.253875860295471,0.545,0.356,1
"Proliferating T Cells","TAGAP",0.00127709317554774,-0.326729081151183,0.635,0.758,1
"Proliferating T Cells","FEN1",0.00128195351018654,0.293455893030176,0.674,0.492,1
"Proliferating T Cells","RUNX1",0.00129371881560546,-0.301171083850931,0.256,0.379,1
"Proliferating T Cells","ITGB1BP1",0.00129532724042466,0.253854979059398,0.698,0.523,1
"Proliferating T Cells","SEPT1",0.00131506994964574,0.304816305012657,0.794,0.667,1
"Proliferating T Cells","GFPT1",0.00131749247044754,-0.251331059343474,0.096,0.227,1
"Proliferating T Cells","NKTR",0.00132557771079698,-0.285630041354311,0.445,0.508,1
"Proliferating T Cells","JAK1",0.001340125075763,-0.27532629465657,0.748,0.773,1
"Proliferating T Cells","HIST1H2AB",0.00134384242411176,0.303290694555313,0.223,0.098,1
"Proliferating T Cells","MRPL51",0.0013528382217439,0.28389830296332,0.761,0.629,1
"Proliferating T Cells","SEC62",0.00136605378907326,-0.283117122311151,0.379,0.508,1
"Proliferating T Cells","CASP4",0.00136855430041145,0.268285455173535,0.565,0.379,1
"Proliferating T Cells","ILF2",0.00138025508811468,0.285683397854994,0.784,0.621,1
"Proliferating T Cells","CD2",0.00139405595598755,-0.302195729806592,0.784,0.75,1
"Proliferating T Cells","TUBB",0.00140877902422663,0.383974547946609,0.977,0.939,1
"Proliferating T Cells","C19orf48",0.00141781620775154,0.258485176841511,0.515,0.333,1
"Proliferating T Cells","CMTM6",0.00142664651434063,-0.25131556207416,0.485,0.561,1
"Proliferating T Cells","RP11-325F22.2",0.00147540146050123,-0.308715837327808,0.153,0.265,1
"Proliferating T Cells","LST1",0.0015319235187777,-0.293662967594243,0.08,0.197,1
"Proliferating T Cells","HNRNPD",0.00153860016224783,0.298181633897234,0.721,0.568,1
"Proliferating T Cells","PRPF8",0.00154557946672904,-0.266878113053713,0.346,0.462,1
"Proliferating T Cells","NDUFB3",0.00154597195843328,0.278723472916038,0.711,0.598,1
"Proliferating T Cells","PLIN2",0.00154781468293503,-0.349122053003932,0.233,0.356,1
"Proliferating T Cells","RSF1",0.00157548294962436,-0.263864358294004,0.392,0.515,1
"Proliferating T Cells","C14orf2",0.00164482498019991,0.250911831857484,0.864,0.773,1
"Proliferating T Cells","C1orf162",0.0016821593232069,-0.375297981420158,0.143,0.288,1
"Proliferating T Cells","LSM7",0.00170221322060264,0.266923477246747,0.821,0.689,1
"Proliferating T Cells","UBE2E3",0.00181591239874101,0.275107238134369,0.492,0.326,1
"Proliferating T Cells","DDT",0.00183664785683403,0.271478840357762,0.571,0.394,1
"Proliferating T Cells","MRPL13",0.00184131089686318,0.264140060536694,0.525,0.348,1
"Proliferating T Cells","POLR3GL",0.00187662242136009,0.25570015282445,0.598,0.424,1
"Proliferating T Cells","RP11-291B21.2",0.00191506912872983,0.503120478693507,0.336,0.174,1
"Proliferating T Cells","CTSD",0.00199655864897266,-0.453506890746451,0.681,0.735,1
"Proliferating T Cells","PA2G4",0.00200050144759221,0.27161563149072,0.857,0.742,1
"Proliferating T Cells","NCF1",0.00208107841924559,-0.259817525231303,0.1,0.22,1
"Proliferating T Cells","NDFIP1",0.00219368469540141,-0.28457343398873,0.432,0.553,1
"Proliferating T Cells","PXN",0.00221190079197203,0.255559285271647,0.518,0.341,1
"Proliferating T Cells","MTDH",0.00222549576900356,-0.300829765673978,0.738,0.795,1
"Proliferating T Cells","CYCS",0.00232883649550567,0.275023077533825,0.784,0.636,1
"Proliferating T Cells","TRAF1",0.0023381388489967,-0.46175141221234,0.213,0.311,1
"Proliferating T Cells","RAB1B",0.00234837590483982,0.256012179653294,0.718,0.553,1
"Proliferating T Cells","PLAUR",0.00234948307118557,-0.311812162869564,0.037,0.129,1
"Proliferating T Cells","PDCD2",0.0023572172043812,0.276185464392714,0.535,0.386,1
"Proliferating T Cells","DUSP2",0.00236085428446571,-0.441513581771046,0.698,0.682,1
"Proliferating T Cells","CCL4L2",0.0024016149075876,-0.858320837870787,0.179,0.326,1
"Proliferating T Cells","EXOSC8",0.00240648674387573,0.257779670536231,0.601,0.432,1
"Proliferating T Cells","TNFSF10",0.0024067674846525,-0.309376588474455,0.252,0.394,1
"Proliferating T Cells","SSBP1",0.00242938232154489,0.290964621402846,0.728,0.598,1
"Proliferating T Cells","FAM177A1",0.00243031221092581,-0.269129422993462,0.352,0.47,1
"Proliferating T Cells","CCNH",0.0024679953446264,-0.292904203502917,0.472,0.492,1
"Proliferating T Cells","ATP6V0C",0.00261662454714269,-0.312535199568429,0.648,0.765,1
"Proliferating T Cells","HIST1H1D",0.00277196520083228,0.550384758020521,0.635,0.515,1
"Proliferating T Cells","CD3D",0.00280169589426434,0.340288203979711,0.827,0.72,1
"Proliferating T Cells","RRP7A",0.00280474743334561,0.278760821826554,0.588,0.439,1
"Proliferating T Cells","NDUFV1",0.00293694779399323,0.266453926374941,0.698,0.561,1
"Proliferating T Cells","ICAM1",0.00296817830403104,-0.267228069402522,0.053,0.152,1
"Proliferating T Cells","ETFA",0.00314084410147544,0.266045866680271,0.635,0.485,1
"Proliferating T Cells","CCL3L3",0.00319770561605993,-0.565571668232478,0.063,0.152,1
"Proliferating T Cells","DOCK10",0.00334972002977747,-0.262248813500511,0.342,0.432,1
"Proliferating T Cells","BTG3",0.00345774215234057,-0.292536274643545,0.362,0.508,1
"Proliferating T Cells","COX7A2L",0.00348721008835275,0.25070612102844,0.671,0.515,1
"Proliferating T Cells","SET",0.00354965665536936,0.299185128207815,0.824,0.72,1
"Proliferating T Cells","NHP2",0.00359379022091832,0.271824339634432,0.651,0.492,1
"Proliferating T Cells","AIF1",0.00362854582726008,-0.265174410634547,0.282,0.242,1
"Proliferating T Cells","HIST1H2BH",0.00368749693273911,0.308638373007216,0.336,0.189,1
"Proliferating T Cells","IGLV2-14",0.00371194430113137,-0.376311110001744,0.066,0.152,1
"Proliferating T Cells","CSTB",0.00383869821001047,-0.262265302951442,0.721,0.856,1
"Proliferating T Cells","FLNA",0.00404622105052681,0.274256681700133,0.814,0.689,1
"Proliferating T Cells","SAE1",0.00424360769042438,0.260626712472755,0.704,0.583,1
"Proliferating T Cells","BUB3",0.00424599456538464,0.285776730867537,0.85,0.75,1
"Proliferating T Cells","CCT8",0.00426393590463429,0.278855643024289,0.681,0.545,1
"Proliferating T Cells","KIF5B",0.00427776044294003,-0.27617810151455,0.439,0.553,1
"Proliferating T Cells","IQGAP1",0.00461479866008505,-0.315757963330181,0.684,0.75,1
"Proliferating T Cells","DHFR",0.00469514005826405,0.314187015242356,0.701,0.576,1
"Proliferating T Cells","YWHAE",0.00471506168316156,0.27458745666293,0.724,0.583,1
"Proliferating T Cells","SAMHD1",0.00472592873254385,-0.290968260858946,0.372,0.47,1
"Proliferating T Cells","CTSA",0.00477220173125995,-0.271687717593222,0.229,0.364,1
"Proliferating T Cells","C19orf60",0.0047820101106136,-0.257812642658661,0.528,0.659,1
"Proliferating T Cells","GABARAP",0.00479510777331878,-0.279182254140146,0.907,0.917,1
"Proliferating T Cells","RRM1",0.00492317485358514,0.265340306064233,0.701,0.591,1
"Proliferating T Cells","S100A6",0.004946523400554,-0.488785839260157,0.97,0.97,1
"Proliferating T Cells","TIGIT",0.00531218955328845,-0.324525772053529,0.259,0.288,1
"Proliferating T Cells","KIR3DL1",0.00531357564381772,0.63723818760406,0.143,0.053,1
"Proliferating T Cells","ZFP36L2",0.00531858266932443,-0.343128809225548,0.904,0.924,1
"Proliferating T Cells","HMGCS1",0.00547805663274892,-0.332183511243292,0.213,0.265,1
"Proliferating T Cells","WSB1",0.00562784168380284,-0.338325842943661,0.498,0.629,1
"Proliferating T Cells","NFKB1",0.0057537208148796,-0.296623348725133,0.292,0.409,1
"Proliferating T Cells","CD9",0.00578223959126257,-0.252304240024629,0.146,0.273,1
"Proliferating T Cells","B4GALT1",0.00589110160250725,-0.268792814719567,0.226,0.333,1
"Proliferating T Cells","EZR",0.00639250449996592,-0.313826568334071,0.757,0.803,1
"Proliferating T Cells","NAMPT",0.00647679315290275,-0.297110314473128,0.266,0.402,1
"Proliferating T Cells","AREG",0.00648515835618433,-0.865968402041366,0.249,0.379,1
"Proliferating T Cells","DDX5",0.00660923915507525,-0.262305255643538,0.894,0.955,1
"Proliferating T Cells","SLC3A2",0.00678671138172848,-0.280134053599459,0.379,0.508,1
"Proliferating T Cells","CYTIP",0.0069196566151914,-0.255392481366995,0.774,0.773,1
"Proliferating T Cells","TMIGD2",0.00696802780453251,-0.252052394856688,0.056,0.152,1
"Proliferating T Cells","NME1",0.00699594818369659,0.286177018147832,0.458,0.356,1
"Proliferating T Cells","BAX",0.00727787255562287,0.320832134306017,0.791,0.712,1
"Proliferating T Cells","YPEL5",0.00745897491462347,-0.2621570798551,0.252,0.379,1
"Proliferating T Cells","LAPTM5",0.00753064652274533,-0.26335959197318,0.87,0.864,1
"Proliferating T Cells","SLFN5",0.00777406268921689,0.275842819163351,0.532,0.379,1
"Proliferating T Cells","ANKRD44",0.00832743017527387,-0.262326048325517,0.442,0.538,1
"Proliferating T Cells","NDUFAB1",0.00845828211176506,0.25501191832617,0.721,0.598,1
"Proliferating T Cells","SLBP",0.00903883704740167,0.301169534720565,0.751,0.621,1
"Proliferating T Cells","KMT2E",0.00944668805931201,-0.262739481717493,0.591,0.697,1
"Proliferating T Cells","CLDND1",0.00948836536818674,0.271431280028065,0.565,0.432,1
"Proliferating T Cells","EGR1",0.00981720240763631,-0.392356076577064,0.123,0.227,1
"Proliferating T Cells","H2AFX",0.00985923222793264,0.313922457680177,0.794,0.674,1
"Proliferating T Cells","BCL2A1",0.00992224641611272,-0.361406532783929,0.126,0.22,1
"Proliferating T Cells","NFKBID",0.0101038009851615,-0.258488219838362,0.15,0.273,1
"Proliferating T Cells","CCNB1",0.0102824340232239,0.323946260251897,0.405,0.258,1
"Proliferating T Cells","HCST",0.0112071556747033,0.265757269951785,0.884,0.811,1
"Proliferating T Cells","TRGV2",0.0112665445522545,0.474270345866597,0.143,0.053,1
"Proliferating T Cells","SNHG8",0.0124107194779762,-0.27355407625052,0.462,0.568,1
"Proliferating T Cells","PELI1",0.0126049979013126,-0.261175399280263,0.133,0.22,1
"Proliferating T Cells","ISG15",0.0154656595029105,-0.253765809595959,0.346,0.447,1
"Proliferating T Cells","PRDM1",0.0178295510555774,-0.252986146826743,0.429,0.492,1
"Proliferating T Cells","HP1BP3",0.0182761092322165,-0.267510314349306,0.734,0.788,1
"Proliferating T Cells","HSPA5",0.0210407117494149,-0.272257389877381,0.724,0.705,1
"Proliferating T Cells","KLRG1",0.0236167886604336,0.341870071341172,0.372,0.25,1
"Proliferating T Cells","HIST1H2BF",0.0261568520809522,0.308090821240904,0.246,0.136,1
"Proliferating T Cells","RORA",0.0286002255333139,-0.271687717593221,0.458,0.53,1
"Proliferating T Cells","TK1",0.0289681234883762,0.251601814566567,0.674,0.561,1
"Proliferating T Cells","CCL3",0.030241051141229,-0.276792523009534,0.322,0.303,1
"Proliferating T Cells","HIST1H2BC",0.0326213860108336,0.281307054469299,0.193,0.098,1
"Proliferating T Cells","LRBA",0.0348069655929748,-0.267045090768135,0.296,0.341,1
"Proliferating T Cells","MYL6",0.0373910249264539,-0.276881196836051,0.993,0.992,1
"Proliferating T Cells","SLC38A2",0.0427075785434349,-0.325888104711813,0.512,0.591,1
"Proliferating T Cells","CCNA2",0.0432564567466664,0.278406892825152,0.674,0.576,1
"Proliferating T Cells","CENPF",0.0445307839694825,-0.351753830709009,0.645,0.72,1
"Proliferating T Cells","GRN",0.0462486371738273,-0.300379137262491,0.259,0.348,1
"Proliferating T Cells","SLPI",0.0471703361129738,0.926953872269537,0.136,0.189,1
"Proliferating T Cells","NMRK1",0.05319601404355,-0.278492895498336,0.213,0.273,1
"Proliferating T Cells","MS4A6A",0.0560655312171033,-0.274114454987761,0.05,0.106,1
"Proliferating T Cells","HSP90AA1",0.0585291707660579,-0.25545357691688,1,1,1
"Proliferating T Cells","NEAT1",0.0672593457225259,-0.277385745820997,0.681,0.75,1
"Proliferating T Cells","RPL17",0.0705257087745496,-0.381369264342633,0.94,0.909,1
"Proliferating T Cells","HIST1H1C",0.0749503025522846,0.271772789036238,0.542,0.424,1
"Proliferating T Cells","GNLY",0.0761549572108963,-0.28324546673989,0.435,0.386,1
"Proliferating T Cells","HIST1H1E",0.0798648726090885,0.366472348814713,0.598,0.523,1
"Proliferating T Cells","MT-ND1",0.0801878122642556,-0.280540724147194,0.98,0.992,1
"Proliferating T Cells","SFTPC",0.094084318684858,1.75200703434888,0.485,0.394,1
"Proliferating T Cells","HSP90AB1",0.0949767871150004,-0.252622298151108,0.854,0.894,1
"Proliferating T Cells","SELL",0.0976289956641206,0.323091641488142,0.395,0.295,1
"Proliferating T Cells","HSPA6",0.109679476854179,-0.483153971180826,0.056,0.114,1
"Proliferating T Cells","TNRC6B",0.123921643773488,-0.294578557547477,0.246,0.333,1
"Proliferating T Cells","LYZ",0.132337826281921,-0.516425089958728,0.243,0.333,1
"Proliferating T Cells","HIST1H2AC",0.154069327501581,0.275776319278995,0.329,0.258,1
"Proliferating T Cells","KIR2DL1",0.157833691731496,0.327257205437141,0.1,0.061,1
"Proliferating T Cells","MT2A",0.18256691753853,-0.484778236864313,0.96,0.955,1
"Proliferating T Cells","MT-CO3",0.2617402724716,-0.285363904979519,0.99,1,1
"Proliferating T Cells","TRGV9",0.326694777040045,0.297365202902629,0.216,0.159,1
"Proliferating T Cells","HIST1H3B",0.468230005617473,0.281479764062228,0.339,0.288,1
"Proliferating T Cells","SFTPB",0.535271285036848,0.604323565131325,0.176,0.167,1
"Proliferating T Cells","HBB",0.781405705487226,2.30278546077642,0.229,0.22,1
"SCGB3A2+","MMP7",2.15827966647605e-47,-3.45517815723509,0.206,0.843,5.69289427626387e-43
"SCGB3A2+","TIMP1",1.73810203934124e-33,-1.41074105155578,0.505,0.916,4.58459174917039e-29
"SCGB3A2+","SEPW1",4.35840906618092e-31,-1.23215973731355,0.773,0.959,1.14961755938654e-26
